SKU;NAME;PRICE;PROMOTIONAL_PRICE;STOCK;CATEGORIES;DESCRIPTION
IMP219;Escaner Epson V600 Perfection;543543.00;388245.00;100;24475258;<p>Especificaciones del Escáner:</br>Tipo de Escáner:</br>Escáner a color de cama plana con unidad para transparencias</br>Dispositivo Fotoeléctrico:</br>Sensor de línea MatrixCCD® de EPSON</br>Resolución Óptica:</br>6400 dpi</br>Resolución de Hardware:</br>6400 x 9600 dpi con tecnología Micro Step Drive™</br>Resolución Máxima:</br>Interpolada: 12800 dpi</br>Profundidad del Bit de Color:</br>48 bits (interna/ externa)</br>Profundidad del Bit Monocromático:</br>16 bits (interna/ externa)</br>Pixeles Efectivos:</br>54400 x 74880 (4800 dpi)</br>Máxima Superficie de Digitalización:</br>21.6 cm x 29.7 cm (8.5" x 11.7")</br>TPU: 6.8 cm x 24.1 cm (2.7" x 9.5")</br>Fuente de Luz:</br>ReadyScan LED</br>Velocidad de Escaneo:</br>Monocromático/Color 21.00 mseg/línea</br>Densidad Óptica:</br>3.4 Dmax</p><p>Adaptador de Transparencias:</br>Tamaño de FIlm Soportado:</br>Incorporada en la tapa </br>- Diapositivas montadas de 35 mm (4 cuadros) </br>- Tiras de pelicula de 35 mm (12 cuadros) </br>- Tiras de 6x22 cm formato medio (2 cuadros)</p><p>General:</br>Sistemas de Operación:</br>Windows 10 32-bit, Windows 10 64-bit, Windows 8.1 32-bit, Windows 8.1 64-bit, Windows 8 32-bit, Windows 8 64-bit, Windows 7 32-bit, Windows 7 64-bit, Windows XP 32-bit, Windows XP 64-bit, Windows Vista 32-bit, Windows Vista 64-bit</br>Temperatura:</br>10° a 35°C (En operación)</br>Humedad:</br>10% a 80% (En operación)</br>Dimensiones:</br>Ancho: 28 cm x Profundidad: 48.5 cm x Alto: 1.8 cm</br>Peso:</br>4,1 kg</br>Funciones ECO:</br>Diseñados para fácil reciclaje3</br>País de Origen:</br>Indonesia</br>Garantía:</br>Limitada de 1 año</p></p>
IMP220;Escaner Epson Ds-1630 Workforce Adf ;600960.00;429260.00;100;24475258;<p>Especificaciones del Escáner:</br>Tipo de Escáner:</br>Escáner de documentos a color con cama plana</br>Dispositivo Fotoeléctrico:</br>(CIS) Contact Image Sensor</br>Resolución Óptica:</br>Cama Plana: 1200 dpi, ADF: 600 dpi</br>Resolución de Hardware:</br>Cama Plana: 1200 x 1200 dpi, ADF: 600 x 600 dpi</br>Profundidad del Bit de Color:</br>30 bits interno / 24 externo</br>Profundidad del Bit Monocromático:</br>8 bits interno / externo</br>Profundidad de la Escala de Grises del Bit:</br>10 bits interno / 8 externo</br>Máxima Superficie de Digitalización:</br>Cama plana de 21.59 cm x 29.7cm</br>Fuente de Luz:</br>LED RGB de 3 colores</br>Velocidad de Escaneo:</br>300 dpi : B/N & color ( 25 ppm/10 ipm)</p><p>Alimentador Automático de Documentos:</br>Capacidad:</br>50 páginas</br>Tamaños de Documento:</br>Máx. 21.6 x 29.7 cm dúplex / simplex, 21.6 x 35.6 cm simplex</br>Mín. 8.9 x 17 cm dúplex, 8.9 x 12.7 cm simplex</br>Longitud de papel: 21.6 x 304.8 cm simplex</br>Peso del Papel:</br>50 a 120 g/m</p><p>Especificaciones del Escáner:</br>Tipo de Escáner:</br>Escáner de documentos a color con cama plana</br>Dispositivo Fotoeléctrico:</br>(CIS) Contact Image Sensor</br>Resolución Óptica:</br>Cama Plana: 1200 dpi, ADF: 600 dpi</br>Resolución de Hardware:</br>Cama Plana: 1200 x 1200 dpi, ADF: 600 x 600 dpi</br>Profundidad del Bit de Color:</br>30 bits interno / 24 externo</br>Profundidad del Bit Monocromático:</br>8 bits interno / externo</br>Profundidad de la Escala de Grises del Bit:</br>10 bits interno / 8 externo</br>Máxima Superficie de Digitalización:</br>Cama plana de 21.59 cm x 29.7cm</br>Fuente de Luz:</br>LED RGB de 3 colores</br>Velocidad de Escaneo:</br>300 dpi : B/N & color ( 25 ppm/10 ipm)</br>Alimentador Automático de Documentos:</br>Capacidad:</br>50 páginas</br>Tamaños de Documento:</br>Máx. 21.6 x 29.7 cm dúplex / simplex, 21.6 x 35.6 cm simplex</br>Mín. 8.9 x 17 cm dúplex, 8.9 x 12.7 cm simplex</br>Longitud de papel: 21.6 x 304.8 cm simplex</br>Peso del Papel:</br>50 a 120 g/m</br>General:</br>Sistemas de Operación:</br>Windows 10 32-bit, Windows 10 64-bit, Windows 8.1 32-bit, Windows 8.1 64-bit, Windows 8 32-bit, Windows 8 64-bit, Windows 7 32-bit, Windows 7 64-bit</br>Es necesaria una conexión a internet para la descarga e instalación del software</br>Temperatura:</br>10° a 35° C (En operación)</br>Humedad:</br>20 - 80% (Almacenamiento)</br>Dimensiones:</br>Ancho: 45.1 x Profundidad: 31.8 x Alto: 12.1 cm</br>Peso:</br>3,9 kg</p></p>
IMP221;Escaner Hp 300 Foto Cama Plana L2733a;26327.00;18805.00;100;24475258;<p>HP Scanjet 300 (L2733A) – Especificaciones<br />Especificaciones técnicas<br />Tipo de escáner<br />Cama plana<br />Resolución de escaneo, óptica<br />Hasta 4800 ppp<br />Ciclo de trabajo (diario)<br />Tiempo mínimo de vida de 26000 escaneos<br />Profundidad en bits<br />48 bits<br />Niveles de escala de grises<br />256<br />Detección de alimentación múltiple<br />No<br />Velocidad de tareas<br /> Fotografía de color 10 x 15 cm (4 x 6 pulgadas) a archivo (200 dpi, 24 bits color, tiff):<br />aproximadamente 21 segundos para escaneo de una sola imagen<br /> Texto OCR en página A4 (8,5 x 11 pulgadas) a Microsoft Word: aproximadamente 30 segundos<br />para escaneo de una sola imagen<br /> Foto de 10 X 15 cm (4 x 6 pulgadas) en color para compartir/ correo electrónico (150 dpi, 24 bits):<br />aproximadamente 37 segundos para escaneo de una sola imagen,PDF A4 (8,5 x 11 pulgadas) a<br />correo electrónico (300 dpi, 24 bits): aproximadamente 37 segundos para escaneo de una sola<br />imagen<br />Tamaño de escaneo (cama plana), máximo<br />216 X 297 mm (restringido por tamaño de escaneo del archivo de imagen de 2 GB para Windows,<br />1 GB para Mac y 1 GB para Linux)<br />Tipos de medios admitidos<br />Papel (normal, inyección de tinta, fotografía, periódicos, artículos de revistas)<br />Formato del archivo de digitalización<br />Windows y Linux: BMP, JPEG, GIF, TIFF, TIFF comprimido, PNG, PCX, FlashPix (FPX), PDF,<br />PDF que permite búsquedas, RTF, HTM, TXT, Macintosh: TIFF, PICT, JPEG, GIF, FlashPix,<br />Texto sin formato, PDF, HTML, Texto enriquecido. HP Scan para Mac admite: TIFF, PNG, JPEG,<br />JPEG 2000, PDF, PDF con función de búsqueda, RTF, TXT: TIFF, PNG, JPEG, JPEG 2000, PDF,<br />PDF con función de búsqueda, RTF, TXT. Captura de imagen de Mac admite: TIFF, PNG, JPEG,<br />JPEG 2000, GIF, BMP, PDF<br />Modos de entrada de digitalización<br />Cuatro botones en el panel frontal (escaneo, copia, escaneo a PDF, escaneo a correo<br />electrónico), HP Solution Center y aplicaciones de usuario a través de TWAIN<br />Disco duro<br /> No<br />Panel de control<br /> Cuatro botones en el panel frontal (escaneo, copia, escaneo a PDF, escaneo a correo electrónico)<br />Especificaciones del AAD<br />Capacidad del alimentador automático de documentos<br />No<br />Velocidad de escaneo del alimentador automático de documentos<br /> No<br />Tamaño de escaneo (ADF), máximo<br />No<br />Sistemas operativos compatibles<br />Sistemas operativos compatibles<br /> Windows 8, Windows 7<br /> Windows Vista<br /> Windows XP Service Pack 2 o superior (solo de 32 bits)<br /> Mac OS X 10.6.8, OS X Lion, OS X Mountain Lion o posterior<br />Compatible con Mac<br /> Sí<br />Conectividad<br />Conectividad, estándar<br /> 1 USB alta velocid.<br />Conectividad, opcional<br /> No<br />Versión Twain<br />Versión 1,9<br />Requisitos de operación y alimentación<br />Alimentación<br />No utiliza fuentes de alimentación externas pero tiene alimentación USB<br />Consumo de energía<br /> 2,5 watts (máximo)<br /> 0,5 watts (espera)<br /> 0,0125 watts (apagado manual)<br />Energy efficiency<br />Apto para ENERGY STAR®<br />Margen de temperaturas operativas<br />10 a 35° C<br />Intervalo de humedad en funcionamiento<br />15 a 80% de HR sin condensación<br />Dimensiones y peso<br />Dimensiones mínimas (anch. x prof. x alt.)<br />373 x 274 x 44,5 mm<br />Peso<br />1,76 kg<br />Qué se incluye<br />Garantía<br />Un año de garantía para cambio al siguiente día hábil, soporte por teléfono y a través de la Web<br />incluido. La garantía puede variar según las leyes de cada país. Visite www.hp.com/support para<br />conocer mas sobre las opciones del premiado Servicio y soporte de HP en su región.<br />Contenido de la caja<br /> Escáner HP Scanjet 300<br /> Guía de instalación<br /> CD-ROM<br /> Folletos<br /> Hoja/tarjeta de garantía<br />Software incluido<br /> Windows: Software de escaneo de HP (incluye OCR), Mac: Software HP Scanjet (incluye OCR),<br />ArcSoft PhotoStudio v6,<br />Cable incluido<br />Solo 1 cable Mini USB en la caja</p>
PLA001;Puntero Laser Logitech R400;61993.00;44283.00;100;24475258;<p>Puntero Presentador Láser Inalámbrico Logitech R400 Wireless</p><p>ESPECIFICACIONES</br>Dimensiones (altura x anchura x profundidad):</br>37,8 mm x 115,5 mm x 27,4 mm</br>Peso: 57 g</p><p>Dimensiones del receptor (altura x anchura x profundidad):</br>16,5 mm x 58,6 mm x 7,9 mm</br>Peso del receptor: 6 g</p><p>Color: Negro</p><p>Clase de láser: Láser de clase 2</p><p>Nivel de salida máximo: Menos de 1 mW</p><p>Longitud de onda: 640~660 nm (luz roja)</p><p>Tipo de baterías: Dos baterías AAA</p><p>Duración de las baterías (puntero láser): Máximo de 20 horas</p><p>Duración de baterías (dispositivo de presentación): Máximo de 1050 horas</p><p>Distancia de funcionamiento inalámbrico: Aproximadamente 10 m 2</p><p>Tecnología inalámbrica: Tecnología inalámbrica de 2.4 GHz</p></p>
PLA002;Puntero Laser Logitech R500;39940.00;28529.00;100;24475258;<p>Puntero Presentador Láser Inalámbrico Logitech R500 Wireless</p><p>ESPECIFICACIONES</br>Tipo de conexión: Conexión inalámbrica Bluetooth de bajo consumo y de 2,4 GHz</p><p>Radio inalámbrico: 20 m 4</p><p>Indicadores luminosos (LED): LED de pila y conectividad</p><p>Duración de las pilas: 12 meses + 1 semana extra sin puntero láser 5</p><p>Láser: Láser de clase 2</p><p>Salida máx.: menos de 1 mW</p><p>Longitud de onda: 640 - 660 nm (luz roja)</p><p>CONTENIDO DE LA CAJA</br>Mando inalámbrico para presentaciones </br>Adaptador USB</br>1 pila AAA</br>Documentación del usuario</p></p>
PLA003;Puntero Laser Logitech Spotlight;126929.00;90663.00;100;24475258;<p>Tipo de conexión: Conexión inalámbrica Bluetooth y de 2,4 GHz</p><p>Radio inalámbrico: 30 m*</br>* Depende del uso y del equipo.</br>Indicadores luminosos (LED): LED de batería y conectividad</p><p>Detalles baterías: Recargable de polímero de litio, 85mAh</p><p>Duración de batería (recargable): 3 meses*</br>* Depende del uso y del equipo.</br>Longitud del cable: 140 mm</p><p>Sensor: Acelerómetro y giroscopio 3D</p><p>Tecnología de sensor: Sensor de movimiento</p><p>DIMENSIONES</br>Mando inalámbrico para presentaciones</br>Altura x Anchura x Profundidad:</br>131,3 mm x 28,1 mm x 12,1 mm</br>Peso: 49,2 g incluida batería</br>Receptor</br>Altura x Anchura x Profundidad:</br>40,4 mm x 17,2 mm x 6,8 mm</br>Peso: 3,3 g</br>Longitud de cable de carga</br>140 mm</p></p>
MOT1306;Mother Gigabyte Z390 Aorus Pro Wifi ;57994.00;41424.00;100;24475258;<p>CPUSupport for 9th and 8th Generation Intel® Core™ i9 processors/Intel® Core™ i7 processors/Intel® Core™ i5 processors/Intel® Core™ i3 processors/Intel® Pentium® processors/Intel® Celeron® processors in the LGA1151 packageL3 cache varies with CPU(Please refer CPU Support List" for more information.)ChipsetIntel® Z390 Express ChipsetMemory2 x DDR4 DIMM sockets supporting up to 32 GB of system memoryDual channel memory architectureSupport for DDR4 4400(O.C.) / 4333(O.C.) / 4133(O.C.) / 4000(O.C.) / 3866(O.C.) / 3800(O.C.) / 3733(O.C.) / 3666(O.C.) / 3600(O.C.) / 3466(O.C.) / 3400(O.C.) / 3333(O.C.) / 3300(O.C.) / 3200(O.C.) / 3000(O.C.) / 2800(O.C.) / 2666 / 2400 / 2133 MHz memory modulesSupport for ECC Un-buffered DIMM 1Rx8/2Rx8 memory modules (operate in non-ECC mode)Support for non-ECC Un-buffered DIMM 1Rx8/2Rx8/1Rx16 memory modulesSupport for Extreme Memory Profile (XMP) memory modules(Please refer "Memory Support List" for more information.)Onboard GraphicsIntegrated Graphics Processor+MegaChips MCDP2800 chip:1 x HDMI port, supporting a maximum resolution of 4096x2160@60 Hz* Support for HDMI 2.0 version, HDCP 2.2, and HDR.Integrated Graphics Processor-Intel® HD Graphics support:1 x DisplayPort, supporting a maximum resolution of 4096x2304@60 Hz* Support for DisplayPort 1.2 version, HDCP 2.2, and HDR.Maximum shared memory of 1 GBActual support may vary by CPU.AudioRealtek® ALC1220-VB codec* The back panel line out jack supports DSD audio.High Definition Audio2/4/5.1/7.1-channelSupport for S/PDIF OutLANIntel® GbE LAN chip (10/100/1000 Mbit)Wireless Communication moduleIntel® CNVi interface Wi-Fi 802.11a/b/g/n/ac, supporting 2.4/5 GHz Dual-BandBLUETOOTH 5Support for 11ac 160 MHz wireless standard and up to 1.73 Gbps data rate* Actual data rate may vary depending on environment and equipment.Expansion Slots1 x PCI Express x16 slot, running at x161 x M.2 Socket 1 connector for an Intel® CNVi wireless module only (CNVI)Storage InterfaceChipset:1 x M.2 connector (Socket 3, M key, type 2242/2260/2280 SATA and PCIe x4/x2 SSD support) (M2P)1 x M.2 connector on the back of the motherboard (Socket 3, M key, type 2260/2280 SATA and PCIe x4/x2 SSD support) (M2M)4 x SATA 6Gb/s connectorsSupport for RAID 0, RAID 1, RAID 5, and RAID 10* Refer to "1-7 Internal Connectors," for the installation notices for the M.2 and SATA connectors.Intel® Optane™ Memory ReadyUSBChipset:1 x USB Type-C™ port with USB 3.1 Gen 1 support, available through the internal USB header1 x USB Type-C™ port on the back panel, with USB 3.1 Gen 2 support1 x USB 3.1 Gen 2 Type-A port (red) on the back panel6 x USB 3.1 Gen 1 ports (4 ports on the back panel, 2 ports available through the internal USB header)2 x USB 2.0/1.1 ports available through the internal USB headerInternal I/O Connectors1 x 24-pin ATX main power connector1 x 8-pin ATX 12V power connector1 x CPU fan header2 x system fan headers1 x digital LED strip header1 x digital LED strip power select jumper1 x RGB LED strip header4 x SATA 6Gb/s connectors2 x M.2 Socket 3 connectors1 x front panel header1 x front panel audio header1 x speaker header1 x USB Type-C™ port, with USB 3.1 Gen 1 support1 x USB 3.1 Gen 1 header1 x USB 2.0/1.1 header1 x Trusted Platform Module (TPM) header (2x6 pin, for the GC-TPM2.0_S module only)1 x Clear CMOS jumper1 x chassis intrusion headerBack Panel Connectors1 x DisplayPort1 x HDMI port1 x USB Type-C™ port, with USB 3.1 Gen 2 support1 x USB 3.1 Gen 2 Type-A port (red)4 x USB 3.1 Gen 1 ports1 x RJ-45 port2 x SMA antenna connectors (2T2R)1 x optical S/PDIF Out connector5 x audio jacksI/O ControlleriTE® I/O Controller ChipH/W MonitoringVoltage detectionTemperature detectionFan speed detectionOverheating warningFan fail warningFan speed control* Whether the fan speed control function is supported will depend on the cooler you install.BIOS2 x 128 Mbit flashUse of licensed AMI UEFI BIOSSupport for DualBIOS™PnP 1.0a, DMI 2.7, WfM 2.0, SM BIOS 2.7, ACPI 5.0</p></p>"
ACC440;Elgato Cam Link 1080p;25353.00;18111.00;100;24475258;<p>Lleva tu contenido a otro nivel</br>Seguro que quieres que tu contenido sea atractivo visualmente. Con Cam Link 4K, solo tienes que conectar tu cámara réflex, videocámara o cámara deportiva a tu PC o tu Mac. Ajusta el encuadre. Y haz tu magia.</p><p>Conecta y produce</br>Al conectarla con Cam Link 4K, tu cámara aparece como una webcam en todas tus aplicaciones favoritas. Con la espectacular calidad de hasta 1080p a 60 fps, o incluso hasta 4K a 30 fps, tus transmisiones serán totalmente profesionales. La tecnología de latencia ultrabaja te permite ponerte en marcha en tu plataforma favorita en un momento. Tu cámara nunca había sido tan potente.</p><p>Simplifica tu proceso de trabajo</br>Se acabó llenar la tarjeta de memoria en plena toma. O lo que es peor, encontrarte con tomas inservibles mientras editas. Al grabar con Cam Link 4K, todo el contenido se guarda directamente en tu disco duro. Y la imagen en tiempo real a pantalla completa te permite corregir las tomas sobre la marcha.</p><p>Es la hora del espectáculo</br>Se acabaron las limitaciones. Sea lo que sea que hagas (jugar a videojuegos, publicar unboxings, pinchar música...), Cam Link 4K lo pone en tu ordenador para que puedas lanzarlo sin esfuerzos a todo el mundo. Solo tienes que conectar la cámara... y que empiece el espectáculo.</p></p>
GAB1010;Gabinete Evga Dg-73 Black Matte Acrylic Sf;17491.00;12494.00;100;24475258;<p>FICHA DEL PRODUCTO</br>Nombre: GABINETE EVGA DG-73 MATTE BLACK ACRYLIC</br>Marca: EVGA</br>Garantía: 12 meses</br>Informacion del producto: </br>ID FABRICANTE: 130-P0-0020-KR</br>Marca EVGA</br>Color principal Negro</br>Línea DG-73</br>Tipos de bahías Storage Bays: 2x 3.5, 2x 2.5? or 4x 2.5?</br>Incluye fuente de alimentación No</br>Tipo de gabinete Mid ATX</br>Potencia de la fuente de alimentación 0 W</br>Color Negro</br>Modelo 130-P0-0020-KR</br>Tipos de puertos HD Audio, 2x USB 3.0</br>Placas madre compatibles Micro ATX / ATX / Mini-ITX</p><p>Modelo 130-P0-0020-KR</br>Tipos de puertos HD Audio, 2x USB 3.0</br>Placas madre compatibles Micro ATX / ATX / Mini-ITX</p></p>
GAB1012;Gabinete Evga Dg-76 Black Matte Glass Rgb Sf;49832.00;35597.00;100;24475258;</p>
GAB1013;Gabinete Evga Dg-77 Black Matte Glass Rgb Sf;58038.00;41456.00;100;24475258;<p>ESPECIFICACIONES</br>• Diseño de media torre abierta</br>• Compatible con mITX a ATX factor de forma</br>• 20% de la ventana del panel lateral transparente *</br>• Panel posterior de vidrio negro 100%</br>• Compartimientos de almacenamiento: 2x 3.5, 2x 2.5 o 4x 2.5"</br>• Incluye ventiladores 4x120mm.</br> (2 a la derecha, 1 a la izquierda y 1 arriba)</br>• Soporta hasta siete ventiladores de 120mm.</br>• Panel superior de audio HD, 2x USB 3.0, alimentación,</br> y botones de reinicio</br>* El blanco alpino tiene un panel lateral de vidrio transparente.</br>DIMENSIONES</br>• Longitud: 19in - 483mm</br>• Ancho: 8.30in - 211mm</br>• Altura: 18.78in - 477mm</br>• Peso: 22.35lb / 10.14kg</br>ACCESORIOS</br>• Tornillos negros / blancos x16 cada uno</br>• DG-7 Decal Set</br>• Cable vertical vertical</br>• Manual</p></p>"
GAB1014;Gabinete Evga Dg-85 Black Matte Sf;52918.00;37800.00;100;24475258;<p>ESPECIFICACIONES</br>• Abrir el diseño de la torre completa</br>• Soporta mITX a EATX para factor</br>• Soporte nativo para SLI de 4 vías</br>• Slots para 8 ventiladores del chasis</br>• Soporte para hasta 8x120 o</br> Radiadores 8x140 (2x120 + 3x120 + 3x120</br> o 2x140 + 3x140 + 3x140)</br>• Lectura de temperatura integrada (C y F) en el frente</br> panel.</br>• Panel frontal de audio HD, 2x USB 3.0,</br> USB tipo C, HDMI, alimentación, reinicio,</br> y K-BOOST</br>DIMENSIONES</br>• Longitud: 27.01in - 686mm</br>• Ancho: 10.63in - 270mm</br>• Altura: 25.29in - 642.45mm</br>• Peso: 17kg / 37.5lb</br>ACCESORIOS</br>• 45 6/32 Tornillos</br>• 24 tornillos M3</br>• 2 tornillos hexagonales con rosca hembra 6/32</br>• 20 tornillos planos M3.5</br>• Manual</p></p>
CBA067;Combo Amd Ryzen 3 1300x 8gb 570 4gb A320;485640.00;346890.00;100;24475258;<p>especificaciones Técnicas:</p><p>CPU 4 Nucleos + 4 Hilos<br />Reloj base 3.5GHz<br />Reloj de aumento máx. 3.7GHz<br />Caché L1 total 384KB<br />Caché L2 total 2MB<br />Caché L3 total 8MB<br />Desbloqueados<br />Sí<br />CMOS<br />14nm<br />Package<br />AM4<br />Versión de PCI Express<br />PCIe 3.0 x16<br />Solución térmica<br />Wraith Stealth<br />TDP/TDP predeterminado<br />65W<br />Temp. máx.<br />95°C</p><p>Mother A320M Series, entregamos segun stock las principales marcas del mercado como Asus , Gigabyte, Msi</p><p>8Gb de memoria ram 2400Mhz </p><p>Características del Radeon RX 570 de AMD<br />Tarjeta gráfica: Radeon RX 570 de AMD<br />Chip gráfico<br />Modelo GPU Polaris<br />Variante Polaris 10 PRO<br />Tamaño del chip 232 mm2<br />N.º de transistores 5700 millones<br />Fabricación 14 nm<br />Uds. proceso 2048<br />Uds. textura 128<br />Uds. renderizado 32<br />Bloques 32<br />Frecuencia base 1168 MHz<br />Frecuencia turbo 1244 MHz<br />Memoria<br />Memoria 4 GB<br />Tipo memoria GDDR5 a 7 GHz<br />Interfaz 256 bits<br />Rendimiento<br />Tasa texturas 159.23 GTexel/s<br />Tasa píxel 39.81 GPixel/s<br />Potencia de cómputo 5.10 TFLOPS<br />Ancho banda memoria 224.00 GB/s<br />Características básicas<br />Dimensiones 270 mm × 110 mm<br />Fecha presentación 18 de abril de 2017<br />PVPR 169 $<br />Ranuras (ancho) 2<br />Consumo 150 W<br />Fuente necesaria 450 W<br />Alimentación 1x 6 pines<br />Vídeo y controladores<br />DirectX 12<br />OpenGL 4.4<br />OpenCL 2</p>
